scorer,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns
bodyparts,top,top,left,left,right,right,bottom,bottom
coords,x,y,x,y,x,y,x,y
labeled-data/72/img0005.png,548.577922077922,195.08441558441552,497.92857142857133,187.2922077922077,597.2792207792207,195.08441558441552,544.6818181818181,200.92857142857144
labeled-data/72/img0057.png,544.6818181818181,187.2922077922077,460.91558441558425,175.6038961038961,638.1883116883116,181.4480519480519,536.8896103896103,216.51298701298697
labeled-data/72/img0081.png,532.9935064935064,198.98051948051943,458.96753246753235,198.98051948051943,626.5,202.87662337662334,527.1493506493506,263.26623376623377
labeled-data/72/img0110.png,525.2012987012986,197.03246753246754,472.603896103896,200.92857142857144,612.8636363636363,202.87662337662334,525.2012987012986,257.42207792207785
labeled-data/72/img0152.png,505.72077922077915,198.98051948051943,462.86363636363626,202.87662337662334,599.2272727272726,214.56493506493507,517.4090909090908,263.26623376623377
labeled-data/72/img0213.png,494.0324675324674,198.98051948051943,453.12337662337654,202.87662337662334,556.3701298701297,216.51298701298697,494.0324675324674,253.52597402597405
labeled-data/72/img0240.png,534.9415584415583,198.98051948051943,449.22727272727263,187.2922077922077,628.4480519480519,191.18831168831161,525.2012987012986,235.99350649350652
labeled-data/72/img0252.png,538.8376623376622,197.03246753246754,458.96753246753235,193.13636363636363,642.0844155844155,191.18831168831161,529.0974025974025,261.31818181818176
labeled-data/72/img0290.png,515.4610389610389,198.98051948051943,460.91558441558425,202.87662337662334,608.9675324675325,204.82467532467524,513.512987012987,251.57792207792204
labeled-data/72/img0318.png,505.72077922077915,210.66883116883116,439.4870129870128,200.92857142857144,591.4350649350648,202.87662337662334,497.92857142857133,234.0454545454545
labeled-data/72/img0450.png,534.9415584415583,193.13636363636363,495.9805194805193,191.18831168831161,579.7467532467532,197.03246753246754,532.9935064935064,206.77272727272725
labeled-data/72/img0475.png,536.8896103896103,185.3441558441558,472.603896103896,179.5,622.6038961038961,183.3961038961039,536.8896103896103,212.61688311688306
labeled-data/72/img0570.png,497.92857142857133,169.75974025974017,441.4350649350648,183.3961038961039,556.3701298701297,191.18831168831161,490.1363636363635,222.35714285714278
labeled-data/72/img0590.png,495.9805194805193,193.13636363636363,439.4870129870128,193.13636363636363,579.7467532467532,195.08441558441552,497.92857142857133,226.25324675324669
labeled-data/72/img0628.png,536.8896103896103,208.72077922077915,488.1883116883116,210.66883116883116,610.9155844155844,222.35714285714278,532.9935064935064,269.1103896103896
labeled-data/72/img0715.png,515.4610389610389,212.61688311688306,470.6558441558441,200.92857142857144,571.9545454545454,210.66883116883116,511.56493506493496,214.56493506493507
labeled-data/72/img0769.png,494.0324675324674,189.24025974025972,458.96753246753235,195.08441558441552,558.3181818181818,202.87662337662334,497.92857142857133,210.66883116883116
labeled-data/72/img0805.png,501.82467532467524,198.98051948051943,447.2792207792206,202.87662337662334,560.2662337662337,210.66883116883116,497.92857142857133,237.9415584415584
labeled-data/72/img0858.png,507.66883116883105,189.24025974025972,412.21428571428555,183.3961038961039,607.0194805194805,187.2922077922077,497.92857142857133,234.0454545454545
labeled-data/72/img0869.png,499.87662337662323,191.18831168831161,416.11038961038946,187.2922077922077,595.3311688311687,198.98051948051943,482.3441558441557,251.57792207792204
