scorer,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns
bodyparts,top,top,left,left,right,right,bottom,bottom
coords,x,y,x,y,x,y,x,y
labeled-data/41/img0018.png,618.7077922077922,249.62987012987014,499.87662337662323,265.21428571428567,712.2142857142857,257.42207792207785,614.8116883116883,294.43506493506493
labeled-data/41/img0024.png,622.6038961038961,247.68181818181813,509.61688311688306,261.31818181818176,721.9545454545454,249.62987012987014,616.7597402597402,284.6948051948052
labeled-data/41/img0055.png,634.2922077922077,257.42207792207785,571.9545454545454,276.9025974025974,704.4220779220778,276.9025974025974,632.3441558441558,300.27922077922074
labeled-data/41/img0076.png,636.2402597402597,261.31818181818176,544.6818181818181,280.7987012987013,710.2662337662338,276.9025974025974,622.6038961038961,304.17532467532465
labeled-data/41/img0127.png,630.3961038961038,269.1103896103896,544.6818181818181,300.27922077922074,714.1623376623376,288.5909090909091,630.3961038961038,339.2402597402597
labeled-data/41/img0237.png,603.1233766233765,290.538961038961,536.8896103896103,290.538961038961,669.3571428571428,280.7987012987013,603.1233766233765,290.538961038961
labeled-data/41/img0282.png,583.6428571428571,280.7987012987013,523.2532467532467,282.7467532467532,651.8246753246752,284.6948051948052,575.8506493506493,300.27922077922074
labeled-data/41/img0302.png,570.0064935064935,265.21428571428567,497.92857142857133,284.6948051948052,649.8766233766233,278.8506493506493,570.0064935064935,321.7077922077922
labeled-data/41/img0376.png,612.8636363636363,234.0454545454545,480.3961038961038,253.52597402597405,714.1623376623376,245.73376623376623,589.4870129870129,296.3831168831168
labeled-data/41/img0384.png,612.8636363636363,253.52597402597405,492.0844155844155,261.31818181818176,731.6948051948051,243.78571428571422,597.2792207792207,296.3831168831168
labeled-data/41/img0398.png,636.2402597402597,251.57792207792204,521.3051948051947,273.0064935064935,743.3831168831169,269.1103896103896,632.3441558441558,306.12337662337666
labeled-data/41/img0429.png,661.5649350649351,253.52597402597405,575.8506493506493,267.1623376623377,735.5909090909091,265.21428571428567,657.6688311688312,296.3831168831168
labeled-data/41/img0455.png,677.1493506493506,265.21428571428567,568.0584415584415,284.6948051948052,782.3441558441558,273.0064935064935,669.3571428571428,329.5
labeled-data/41/img0515.png,671.3051948051948,304.17532467532465,593.3831168831168,298.33116883116884,725.8506493506494,292.4870129870129,669.3571428571428,308.07142857142856
labeled-data/41/img0532.png,682.9935064935065,265.21428571428567,595.3311688311687,276.9025974025974,758.9675324675326,274.9545454545454,673.2532467532467,298.33116883116884
labeled-data/41/img0636.png,647.9285714285714,278.8506493506493,562.2142857142857,274.9545454545454,751.1753246753248,288.5909090909091,647.9285714285714,327.55194805194805
labeled-data/41/img0641.png,663.512987012987,265.21428571428567,558.3181818181818,280.7987012987013,766.7597402597402,290.538961038961,647.9285714285714,348.9805194805195
labeled-data/41/img0707.png,659.6168831168831,251.57792207792204,564.1623376623376,273.0064935064935,749.2272727272726,271.0584415584416,653.7727272727273,302.22727272727275
labeled-data/41/img0734.png,677.1493506493506,257.42207792207785,562.2142857142857,261.31818181818176,792.0844155844155,253.52597402597405,661.5649350649351,315.8636363636363
labeled-data/41/img0743.png,675.2012987012987,249.62987012987014,552.4740259740258,263.26623376623377,757.0194805194805,253.52597402597405,657.6688311688312,286.6428571428571
