scorer,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns
bodyparts,top,top,left,left,right,right,bottom,bottom
coords,x,y,x,y,x,y,x,y
labeled-data/24/img0004.png,484.2922077922077,288.5909090909091,330.3961038961037,308.07142857142856,644.0324675324675,310.01948051948045,472.603896103896,370.4090909090909
labeled-data/24/img0097.png,427.7987012987012,284.6948051948052,349.87662337662323,296.3831168831168,521.3051948051947,304.17532467532465,420.00649350649337,323.65584415584414
labeled-data/24/img0117.png,443.3831168831167,298.33116883116884,283.642857142857,294.43506493506493,630.3961038961038,308.07142857142856,431.6948051948051,391.8376623376623
labeled-data/24/img0194.png,406.37012987012974,308.07142857142856,264.16233766233745,315.8636363636363,593.3831168831168,319.7597402597402,406.37012987012974,389.88961038961037
labeled-data/24/img0307.png,429.7467532467531,288.5909090909091,299.2272727272725,294.43506493506493,581.6948051948051,319.7597402597402,431.6948051948051,347.03246753246754
labeled-data/24/img0338.png,408.31818181818164,329.5,349.87662337662323,325.6038961038961,490.1363636363635,341.18831168831167,406.37012987012974,341.18831168831167
labeled-data/24/img0407.png,381.0454545454544,317.8116883116883,252.47402597402572,354.8246753246753,505.72077922077915,360.66883116883116,375.2012987012986,387.9415584415584
labeled-data/24/img0552.png,451.17532467532453,294.43506493506493,347.9285714285712,343.1363636363636,575.8506493506493,350.9285714285714,445.3311688311687,391.8376623376623
labeled-data/24/img0577.png,468.70779220779207,317.8116883116883,314.81168831168816,306.12337662337666,642.0844155844155,327.55194805194805,462.86363636363626,401.57792207792204
labeled-data/24/img0598.png,460.91558441558425,350.9285714285714,322.60389610389586,343.1363636363636,626.5,348.9805194805195,453.12337662337654,444.43506493506493
labeled-data/24/img0671.png,462.86363636363626,300.27922077922074,330.3961038961037,290.538961038961,614.8116883116883,304.17532467532465,447.2792207792206,391.8376623376623
labeled-data/24/img0716.png,429.7467532467531,296.3831168831168,351.8246753246751,337.29220779220776,519.3571428571428,345.0844155844156,420.00649350649337,380.14935064935065
labeled-data/24/img0743.png,402.47402597402584,311.96753246753246,283.642857142857,341.18831168831167,550.5259740259739,347.03246753246754,396.62987012987,391.8376623376623
labeled-data/24/img0892.png,451.17532467532453,335.3441558441558,359.61688311688295,358.7207792207792,564.1623376623376,374.3051948051948,453.12337662337654,397.6818181818182
labeled-data/24/img0918.png,466.75974025974017,335.3441558441558,361.56493506493484,347.03246753246754,564.1623376623376,360.66883116883116,458.96753246753235,387.9415584415584
labeled-data/24/img0968.png,482.3441558441557,347.03246753246754,412.21428571428555,352.87662337662334,562.2142857142857,358.7207792207792,478.4480519480518,376.25324675324674
labeled-data/24/img1019.png,494.0324675324674,273.0064935064935,386.8896103896102,306.12337662337666,575.8506493506493,311.96753246753246,478.4480519480518,356.77272727272725
labeled-data/24/img1073.png,517.4090909090908,292.4870129870129,375.2012987012986,290.538961038961,655.7207792207791,304.17532467532465,513.512987012987,348.9805194805195
labeled-data/24/img1275.png,519.3571428571428,284.6948051948052,408.31818181818164,319.7597402597402,638.1883116883116,350.9285714285714,517.4090909090908,395.73376623376623
labeled-data/24/img1307.png,505.72077922077915,288.5909090909091,418.05844155844136,311.96753246753246,610.9155844155844,321.7077922077922,503.77272727272714,358.7207792207792
