scorer,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns
bodyparts,top,top,left,left,right,right,bottom,bottom
coords,x,y,x,y,x,y,x,y
labeled-data/59/img0067.png,649.6496110113703,287.8628964691801,516.6705565529622,322.1800718132854,806.2217235188509,317.8904248952722,641.070317175344,362.93171753441044
labeled-data/59/img0115.png,623.9117295032913,300.7318372232196,510.23608617594255,322.1800718132854,765.4700777977258,324.324895272292,615.332435667265,352.2076002393775
labeled-data/59/img0143.png,647.5047875523638,309.3111310592459,531.6843207660083,332.9041891083183,746.1666666666666,326.4697187312985,641.070317175344,350.062776780371
labeled-data/59/img0176.png,656.0840813883901,270.7043087971274,527.3946738479951,326.4697187312985,784.7734889287851,313.6007779772591,660.3737283064033,352.2076002393775
labeled-data/59/img0189.png,664.6633752244164,292.1525433871932,527.3946738479951,335.0490125673249,821.2354877318969,332.9041891083183,656.0840813883901,401.53853979652894
labeled-data/59/img0363.png,686.1116098144822,317.8904248952722,615.332435667265,326.4697187312985,778.3390185517653,335.0490125673249,683.9667863554757,356.4972471573907
labeled-data/59/img0392.png,673.2426690604427,262.1250149611011,578.8704368641531,285.7180730101735,778.3390185517653,305.0214841412327,668.9530221424296,317.8904248952722
labeled-data/59/img0444.png,660.3737283064033,287.8628964691801,557.4222022740873,307.1663076002393,793.3527827648114,322.1800718132854,656.0840813883901,339.338659485338
labeled-data/59/img0497.png,720.4287851585876,313.6007779772591,613.1876122082584,341.4834829443446,838.3940754039497,343.6283064033512,718.283961699581,382.2351286654697
labeled-data/59/img0584.png,683.9667863554757,309.3111310592459,576.7256134051465,330.7593656493117,784.7734889287851,330.7593656493117,686.1116098144822,345.7731298623578
labeled-data/59/img0592.png,671.0978456014362,296.4421903052064,574.5807899461399,328.6145421903051,774.0493716337521,322.1800718132854,673.2426690604427,341.4834829443446
labeled-data/59/img0650.png,677.5323159784559,322.1800718132854,613.1876122082584,317.8904248952722,735.4425493716337,324.324895272292,677.5323159784559,332.9041891083183
labeled-data/59/img0672.png,754.7459605026929,309.3111310592459,615.332435667265,337.1938360263315,881.2905445840813,337.1938360263315,744.02184320766,375.80065828844994
labeled-data/59/img0716.png,711.8494913225612,352.2076002393775,630.3461998803111,356.4972471573907,789.0631358467982,362.93171753441044,711.8494913225612,358.6420706163973
labeled-data/59/img0739.png,703.2701974865349,305.0214841412327,578.8704368641531,345.7731298623578,819.0906642728903,347.9179533213644,698.9805505685217,382.2351286654697
labeled-data/59/img0763.png,662.5185517654098,292.1525433871932,548.8429084380609,328.6145421903051,778.3390185517653,337.1938360263315,658.2289048473967,369.3661879114302
labeled-data/59/img0801.png,643.2151406343506,292.1525433871932,540.2636146020346,330.7593656493117,759.0356074207061,343.6283064033512,638.9254937163374,371.5110113704368
labeled-data/59/img0834.png,608.8979652902453,287.8628964691801,529.5394973070017,313.6007779772591,713.9943147815678,326.4697187312985,608.8979652902453,343.6283064033512
labeled-data/59/img0865.png,677.5323159784559,307.1663076002393,544.5532615200478,335.0490125673249,814.8010173548773,347.9179533213644,660.3737283064033,386.5247755834829
labeled-data/59/img0952.png,660.3737283064033,287.8628964691801,540.2636146020346,339.338659485338,806.2217235188509,343.6283064033512,662.5185517654098,397.2488928785158
