scorer,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns
bodyparts,top,top,left,left,right,right,bottom,bottom
coords,x,y,x,y,x,y,x,y
labeled-data/88/img0002.png,743.3831168831169,173.65584415584408,692.7337662337662,171.70779220779218,786.2402597402598,175.6038961038961,743.3831168831169,179.5
labeled-data/88/img0027.png,739.4870129870129,152.22727272727263,657.6688311688312,177.551948051948,829.0974025974027,165.86363636363637,733.6428571428572,195.08441558441552
labeled-data/88/img0113.png,749.2272727272726,181.4480519480519,686.8896103896103,181.4480519480519,805.7207792207793,179.5,751.1753246753248,191.18831168831161
labeled-data/88/img0139.png,755.0714285714286,146.38311688311683,669.3571428571428,175.6038961038961,848.5779220779222,167.81168831168827,751.1753246753248,191.18831168831161
labeled-data/88/img0162.png,755.0714285714286,152.22727272727263,677.1493506493506,183.3961038961039,842.7337662337662,177.551948051948,758.9675324675326,200.92857142857144
labeled-data/88/img0187.png,768.7077922077923,161.96753246753246,690.7857142857142,183.3961038961039,848.5779220779222,175.6038961038961,760.9155844155845,197.03246753246754
labeled-data/88/img0239.png,772.6038961038961,152.22727272727263,696.62987012987,177.551948051948,852.474025974026,165.86363636363637,766.7597402597402,191.18831168831161
labeled-data/88/img0253.png,766.7597402597402,150.27922077922074,710.2662337662338,171.70779220779218,821.3051948051949,167.81168831168827,768.7077922077923,189.24025974025972
labeled-data/88/img0283.png,788.1883116883117,173.65584415584408,716.1103896103897,163.91558441558436,856.37012987013,163.91558441558436,784.2922077922077,183.3961038961039
labeled-data/88/img0342.png,762.8636363636364,152.22727272727263,723.9025974025975,165.86363636363637,815.461038961039,160.01948051948045,762.8636363636364,175.6038961038961
labeled-data/88/img0352.png,760.9155844155845,156.12337662337654,725.8506493506494,163.91558441558436,795.9805194805195,161.96753246753246,760.9155844155845,165.86363636363637
labeled-data/88/img0371.png,776.5000000000001,150.27922077922074,714.1623376623376,163.91558441558436,838.8376623376624,161.96753246753246,776.5000000000001,181.4480519480519
labeled-data/88/img0403.png,762.8636363636364,126.9025974025974,700.525974025974,146.38311688311683,840.7857142857143,146.38311688311683,768.7077922077923,167.81168831168827
labeled-data/88/img0479.png,770.6558441558442,134.6948051948051,698.5779220779222,165.86363636363637,856.37012987013,152.22727272727263,774.551948051948,181.4480519480519
labeled-data/88/img0525.png,774.551948051948,132.7467532467532,700.525974025974,152.22727272727263,860.2662337662338,140.53896103896102,774.551948051948,171.70779220779218
labeled-data/88/img0592.png,770.6558441558442,126.9025974025974,682.9935064935065,148.33116883116884,858.3181818181819,140.53896103896102,770.6558441558442,161.96753246753246
labeled-data/88/img0626.png,751.1753246753248,115.21428571428567,653.7727272727273,144.43506493506493,850.525974025974,123.00649350649348,749.2272727272726,158.07142857142856
labeled-data/88/img0640.png,743.3831168831169,117.16233766233768,649.8766233766233,148.33116883116884,840.7857142857143,132.7467532467532,747.2792207792207,177.551948051948
labeled-data/88/img0706.png,747.2792207792207,130.7987012987013,706.3701298701297,144.43506493506493,809.6168831168831,146.38311688311683,747.2792207792207,163.91558441558436
labeled-data/88/img0841.png,762.8636363636364,130.7987012987012,677.1493506493507,158.07142857142856,842.7337662337663,144.43506493506493,770.6558441558442,185.3441558441558
