scorer,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns
bodyparts,top,top,left,left,right,right,bottom,bottom
coords,x,y,x,y,x,y,x,y
labeled-data/47/img0022.png,634.2922077922077,331.44805194805195,558.3181818181818,331.44805194805195,696.62987012987,331.44805194805195,634.2922077922077,350.9285714285714
labeled-data/47/img0054.png,614.8116883116883,385.99350649350646,575.8506493506493,393.7857142857143,657.6688311688312,391.8376623376623,614.8116883116883,405.47402597402595
labeled-data/47/img0126.png,591.4350649350648,311.96753246753246,429.7467532467531,339.2402597402597,758.9675324675326,331.44805194805195,585.590909090909,409.37012987012986
labeled-data/47/img0168.png,570.0064935064935,288.5909090909091,410.26623376623365,300.27922077922074,758.9675324675326,325.6038961038961,566.1103896103896,428.85064935064935
labeled-data/47/img0392.png,544.6818181818181,296.3831168831168,402.47402597402584,315.8636363636363,720.0064935064935,319.7597402597402,548.577922077922,430.7987012987013
labeled-data/47/img0579.png,531.0454545454545,296.3831168831168,369.35714285714266,276.9025974025974,716.1103896103897,300.27922077922074,532.9935064935064,374.3051948051948
labeled-data/47/img0619.png,538.8376623376622,337.29220779220776,455.07142857142844,327.55194805194805,612.8636363636363,339.2402597402597,538.8376623376622,339.2402597402597
labeled-data/47/img0662.png,548.577922077922,261.31818181818176,408.31818181818164,288.5909090909091,720.0064935064935,311.96753246753246,550.5259740259739,382.0974025974026
labeled-data/47/img0708.png,546.62987012987,335.3441558441558,462.86363636363626,329.5,614.8116883116883,331.44805194805195,548.577922077922,341.18831168831167
labeled-data/47/img0882.png,529.0974025974025,335.3441558441558,478.4480519480518,347.03246753246754,587.538961038961,354.8246753246753,523.2532467532467,378.2012987012987
labeled-data/47/img0909.png,513.512987012987,311.96753246753246,373.2532467532466,313.9155844155844,684.9415584415584,329.5,503.77272727272714,393.7857142857143
labeled-data/47/img1065.png,507.66883116883105,310.01948051948045,404.42207792207773,352.87662337662334,657.6688311688312,378.2012987012987,501.82467532467524,458.07142857142856
labeled-data/47/img1275.png,429.7467532467531,335.3441558441558,305.0714285714283,350.9285714285714,599.2272727272726,362.6168831168831,423.9025974025973,432.74675324675326
labeled-data/47/img1309.png,433.642857142857,350.9285714285714,353.77272727272714,370.4090909090909,536.8896103896103,378.2012987012987,433.642857142857,421.05844155844153
labeled-data/47/img1539.png,490.1363636363635,317.8116883116883,373.2532467532466,337.29220779220776,607.0194805194805,345.0844155844156,486.2402597402596,376.25324675324674
labeled-data/47/img1571.png,458.96753246753235,329.5,379.0974025974025,370.4090909090909,562.2142857142857,384.0454545454545,466.75974025974017,442.487012987013
labeled-data/47/img1774.png,474.551948051948,296.3831168831168,353.77272727272714,304.17532467532465,622.6038961038961,329.5,472.603896103896,436.6428571428571
labeled-data/47/img1794.png,486.2402597402596,288.5909090909091,384.9415584415583,304.17532467532465,595.3311688311687,317.8116883116883,486.2402597402596,345.0844155844156
labeled-data/47/img1941.png,470.6558441558441,311.96753246753246,418.05844155844136,327.55194805194805,536.8896103896103,339.2402597402597,474.551948051948,360.66883116883116
labeled-data/47/img1958.png,468.70779220779207,325.6038961038961,400.5259740259738,335.3441558441558,527.1493506493506,341.18831168831167,466.75974025974017,366.512987012987
