scorer,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns
bodyparts,top,top,left,left,right,right,bottom,bottom
coords,x,y,x,y,x,y,x,y
labeled-data/1/img0080.png,589.4870129870129,144.43506493506493,513.512987012987,173.65584415584408,684.9415584415584,173.65584415584408,593.3831168831168,218.46103896103898
labeled-data/1/img0124.png,610.9155844155844,191.18831168831161,544.6818181818181,204.82467532467524,682.9935064935065,206.77272727272725,607.0194805194805,241.83766233766232
labeled-data/1/img0201.png,603.1233766233765,187.2922077922077,538.8376623376622,200.92857142857144,692.7337662337662,200.92857142857144,610.9155844155844,239.8896103896103
labeled-data/1/img0217.png,614.8116883116883,179.5,507.66883116883105,179.5,735.5909090909091,169.75974025974017,610.9155844155844,247.68181818181813
labeled-data/1/img0311.png,614.8116883116883,206.77272727272725,538.8376623376622,206.77272727272725,720.0064935064935,204.82467532467524,620.6558441558441,253.52597402597405
labeled-data/1/img0322.png,626.5,206.77272727272725,540.7857142857142,218.46103896103898,727.7987012987013,216.51298701298697,624.551948051948,302.22727272727275
labeled-data/1/img0437.png,612.8636363636363,195.08441558441552,509.61688311688306,191.18831168831161,718.0584415584416,191.18831168831161,607.0194805194805,245.73376623376623
labeled-data/1/img0476.png,593.3831168831168,243.78571428571422,527.1493506493506,241.83766233766232,684.9415584415584,235.99350649350652,595.3311688311687,284.6948051948052
labeled-data/1/img0497.png,599.2272727272726,212.61688311688306,488.1883116883116,214.56493506493507,712.2142857142857,198.98051948051943,591.4350649350648,269.1103896103896
labeled-data/1/img0602.png,585.590909090909,216.51298701298697,509.61688311688306,222.35714285714278,696.62987012987,210.66883116883116,583.6428571428571,288.5909090909091
labeled-data/1/img0655.png,618.7077922077922,226.25324675324669,531.0454545454545,230.1493506493506,718.0584415584416,230.1493506493506,607.0194805194805,292.4870129870129
labeled-data/1/img0668.png,620.6558441558441,210.66883116883116,525.2012987012986,210.66883116883116,735.5909090909091,197.03246753246754,612.8636363636363,267.1623376623377
labeled-data/1/img0760.png,585.590909090909,212.61688311688306,513.512987012987,220.40909090909088,692.7337662337662,224.3051948051948,589.4870129870129,296.3831168831168
labeled-data/1/img0770.png,597.2792207792207,218.46103896103898,509.61688311688306,220.40909090909088,700.525974025974,220.40909090909088,591.4350649350648,265.21428571428567
labeled-data/1/img0871.png,599.2272727272726,206.77272727272725,501.82467532467524,204.82467532467524,712.2142857142857,198.98051948051943,589.4870129870129,273.0064935064935
labeled-data/1/img0965.png,618.7077922077922,226.25324675324669,532.9935064935064,230.1493506493506,714.1623376623376,234.0454545454545,622.6038961038961,276.9025974025974
labeled-data/1/img1011.png,603.1233766233765,220.40909090909088,540.7857142857142,234.0454545454545,704.4220779220778,237.9415584415584,607.0194805194805,298.33116883116884
labeled-data/1/img1027.png,603.1233766233765,230.1493506493506,540.7857142857142,230.1493506493506,661.5649350649351,237.9415584415584,603.1233766233765,245.73376623376623
labeled-data/1/img1101.png,607.0194805194805,214.56493506493507,540.7857142857142,243.78571428571422,677.1493506493506,245.73376623376623,599.2272727272726,304.17532467532465
labeled-data/1/img1174.png,618.7077922077922,200.92857142857144,515.4610389610389,202.87662337662334,731.6948051948051,198.98051948051943,614.8116883116883,259.37012987012986
