scorer,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns
bodyparts,top,top,left,left,right,right,bottom,bottom
coords,x,y,x,y,x,y,x,y
labeled-data/62/img0005.png,546.6980849790544,302.8766606822261,473.77408737283054,307.1663076002393,613.1876122082584,309.3111310592459,542.4084380610412,315.7456014362656
labeled-data/62/img0086.png,480.20855774985034,324.324895272292,409.42938360263315,341.4834829443446,572.4359664871334,343.6283064033512,484.49820466786355,369.3661879114302
labeled-data/62/img0095.png,486.64302812687004,324.324895272292,381.54667863554755,341.4834829443446,623.9117295032913,345.7731298623578,480.20855774985034,392.95924596050264
labeled-data/62/img0104.png,512.380909634949,320.0352483542788,413.71903052064624,326.4697187312985,593.8842010771992,328.6145421903051,510.23608617594255,332.9041891083183
labeled-data/62/img0127.png,535.9739676840215,311.4559545182525,430.87761819269895,343.6283064033512,668.9530221424296,352.2076002393775,542.4084380610412,392.95924596050264
labeled-data/62/img0138.png,555.2773788150807,326.4697187312985,501.65679233991614,332.9041891083183,623.9117295032913,341.4834829443446,550.9877318970675,360.7868940754039
labeled-data/62/img0197.png,540.2636146020346,268.5594853381208,415.86385397965284,302.8766606822261,645.3599640933572,302.8766606822261,538.118791143028,343.6283064033512
labeled-data/62/img0216.png,542.4084380610412,272.849132256134,418.00867743865945,298.587013764213,671.0978456014362,298.587013764213,544.5532615200478,328.6145421903051
labeled-data/62/img0231.png,514.5257330939556,283.5732495511669,392.27079593058045,315.7456014362656,645.3599640933572,307.1663076002393,510.23608617594255,360.7868940754039
labeled-data/62/img0277.png,516.6705565529622,294.2973668461998,387.98114901256724,330.7593656493117,636.7806702573308,328.6145421903051,508.09126271693594,375.80065828844994
labeled-data/62/img0386.png,508.09126271693594,290.0077199281866,383.69150209455415,315.7456014362656,632.4910233393177,324.324895272292,508.09126271693594,369.3661879114302
labeled-data/62/img0427.png,482.35338120885694,281.4284260921603,362.24326750448824,311.4559545182525,611.0427887492518,307.1663076002393,482.35338120885694,339.338659485338
labeled-data/62/img0444.png,478.06373429084374,302.8766606822261,392.27079593058045,320.0352483542788,566.0014961101136,328.6145421903051,478.06373429084374,362.93171753441044
labeled-data/62/img0461.png,486.64302812687004,285.7180730101735,383.69150209455415,328.6145421903051,611.0427887492518,337.1938360263315,490.93267504488324,388.66959904248944
labeled-data/62/img0526.png,525.2498503889885,255.6905445840813,448.03620586475165,281.4284260921603,611.0427887492518,290.0077199281866,525.2498503889885,335.0490125673249
labeled-data/62/img0541.png,531.6843207660083,292.1525433871932,398.70526630760014,315.7456014362656,649.6496110113703,307.1663076002393,525.2498503889885,362.93171753441044
labeled-data/62/img0638.png,478.06373429084374,305.0214841412327,407.28456014362655,302.8766606822261,555.2773788150807,300.7318372232196,480.20855774985034,309.3111310592459
labeled-data/62/img0683.png,520.9602034709754,277.1387791741471,392.27079593058045,311.4559545182525,649.6496110113703,311.4559545182525,516.6705565529622,356.4972471573907
labeled-data/62/img0764.png,493.07749850388984,266.4146618791142,379.40185517654095,302.8766606822261,604.6083183722321,307.1663076002393,495.22232196289644,332.9041891083183
labeled-data/62/img0796.png,452.32585278276474,285.7180730101735,340.79503291442245,311.4559545182525,546.6980849790544,311.4559545182525,448.03620586475165,330.7593656493117
