scorer,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns
bodyparts,top,top,left,left,right,right,bottom,bottom
coords,x,y,x,y,x,y,x,y
labeled-data/27/img0007.png,653.9392579293835,221.373369239976,626.0565529622979,229.9526630760023,688.2564332734888,229.9526630760023,656.0840813883901,238.5319569120286
labeled-data/27/img0015.png,667.4090909090909,218.46103896103898,595.3311688311687,237.9415584415584,731.6948051948051,247.68181818181813,661.5649350649351,255.47402597402595
labeled-data/27/img0055.png,677.1493506493506,230.1493506493506,540.7857142857142,274.9545454545454,778.448051948052,273.0064935064935,667.4090909090909,296.3831168831168
labeled-data/27/img0171.png,649.8766233766233,237.9415584415584,486.2402597402596,245.73376623376623,803.7727272727274,245.73376623376623,642.0844155844155,319.7597402597402
labeled-data/27/img0196.png,671.3051948051948,245.73376623376623,566.1103896103896,298.33116883116884,788.1883116883117,300.27922077922074,675.2012987012987,362.6168831168831
labeled-data/27/img0222.png,659.6168831168831,230.1493506493506,529.0974025974025,269.1103896103896,786.2402597402598,273.0064935064935,655.7207792207791,327.55194805194805
labeled-data/27/img0303.png,651.8246753246752,257.42207792207785,521.3051948051947,284.6948051948052,766.7597402597402,282.7467532467532,645.9805194805194,327.55194805194805
labeled-data/27/img0379.png,696.62987012987,280.7987012987013,624.551948051948,310.01948051948045,751.1753246753248,308.07142857142856,690.7857142857142,329.5
labeled-data/27/img0553.png,704.4220779220778,304.17532467532465,570.0064935064935,315.8636363636363,805.7207792207793,308.07142857142856,704.4220779220778,333.39610389610385
labeled-data/27/img0639.png,684.9415584415584,255.47402597402595,529.0974025974025,265.21428571428567,836.8896103896105,255.47402597402595,681.0454545454545,339.2402597402597
labeled-data/27/img0651.png,681.0454545454545,273.0064935064935,540.7857142857142,304.17532467532465,817.4090909090909,292.4870129870129,677.1493506493506,354.8246753246753
labeled-data/27/img0709.png,696.62987012987,265.21428571428567,624.551948051948,288.5909090909091,776.5000000000001,284.6948051948052,696.62987012987,313.9155844155844
labeled-data/27/img0714.png,706.3701298701297,296.3831168831168,665.461038961039,308.07142857142856,758.9675324675326,308.07142857142856,704.4220779220778,323.65584415584414
labeled-data/27/img0730.png,700.525974025974,292.4870129870129,546.62987012987,288.5909090909091,844.6818181818181,278.8506493506493,700.525974025974,350.9285714285714
labeled-data/27/img0753.png,696.62987012987,302.22727272727275,622.6038961038961,329.5,760.9155844155845,327.55194805194805,682.9935064935065,362.6168831168831
labeled-data/27/img0912.png,684.9415584415584,308.07142857142856,571.9545454545454,350.9285714285714,794.0324675324676,345.0844155844156,690.7857142857142,409.37012987012986
labeled-data/27/img0960.png,700.525974025974,269.1103896103896,607.0194805194805,284.6948051948052,786.2402597402598,280.7987012987013,698.5779220779222,298.33116883116884
labeled-data/27/img1088.png,675.2012987012987,384.0454545454545,562.2142857142857,387.9415584415584,766.7597402597402,385.99350649350646,669.3571428571428,421.05844155844153
labeled-data/27/img1136.png,681.0454545454545,350.9285714285714,607.0194805194805,364.56493506493507,774.551948051948,358.7207792207792,679.0974025974026,397.6818181818182
labeled-data/27/img1181.png,694.6818181818181,306.12337662337666,544.6818181818181,304.17532467532465,836.8896103896105,304.17532467532465,679.0974025974026,391.8376623376623
