scorer,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns
bodyparts,top,top,left,left,right,right,bottom,bottom
coords,x,y,x,y,x,y,x,y
labeled-data/37/img0003.png,618.7077922077922,271.0584415584416,511.56493506493496,306.12337662337666,727.7987012987013,296.3831168831168,622.6038961038961,350.9285714285714
labeled-data/37/img0021.png,607.0194805194805,296.3831168831168,548.577922077922,300.27922077922074,655.7207792207791,292.4870129870129,607.0194805194805,300.27922077922074
labeled-data/37/img0039.png,587.538961038961,251.57792207792204,466.75974025974017,276.9025974025974,702.474025974026,273.0064935064935,581.6948051948051,308.07142857142856
labeled-data/37/img0058.png,589.4870129870129,253.52597402597405,482.3441558441557,286.6428571428571,686.8896103896103,273.0064935064935,583.6428571428571,319.7597402597402
labeled-data/37/img0172.png,587.538961038961,274.9545454545454,458.96753246753235,300.27922077922074,716.1103896103897,311.96753246753246,581.6948051948051,403.525974025974
labeled-data/37/img0198.png,579.7467532467532,296.3831168831168,536.8896103896103,304.17532467532465,620.6558441558441,300.27922077922074,571.9545454545454,313.9155844155844
labeled-data/37/img0229.png,579.7467532467532,278.8506493506493,468.70779220779207,296.3831168831168,673.2532467532467,296.3831168831168,571.9545454545454,327.55194805194805
labeled-data/37/img0250.png,575.8506493506493,302.22727272727275,497.92857142857133,308.07142857142856,642.0844155844155,296.3831168831168,570.0064935064935,315.8636363636363
labeled-data/37/img0264.png,552.4740259740258,311.96753246753246,499.87662337662323,311.96753246753246,610.9155844155844,308.07142857142856,556.3701298701297,315.8636363636363
labeled-data/37/img0307.png,562.2142857142857,306.12337662337666,474.551948051948,315.8636363636363,630.3961038961038,308.07142857142856,562.2142857142857,327.55194805194805
labeled-data/37/img0412.png,548.577922077922,282.7467532467532,406.37012987012974,292.4870129870129,684.9415584415584,274.9545454545454,552.4740259740258,343.1363636363636
labeled-data/37/img0420.png,550.5259740259739,274.9545454545454,414.16233766233756,288.5909090909091,681.0454545454545,276.9025974025974,544.6818181818181,341.18831168831167
labeled-data/37/img0458.png,552.4740259740258,276.9025974025974,443.3831168831167,311.96753246753246,653.7727272727273,304.17532467532465,550.5259740259739,341.18831168831167
labeled-data/37/img0518.png,552.4740259740258,245.73376623376623,420.00649350649337,276.9025974025974,669.3571428571428,261.31818181818176,536.8896103896103,306.12337662337666
labeled-data/37/img0551.png,540.7857142857142,296.3831168831168,476.4999999999999,294.43506493506493,610.9155844155844,288.5909090909091,540.7857142857142,302.22727272727275
labeled-data/37/img0580.png,532.9935064935064,249.62987012987014,453.12337662337654,292.4870129870129,630.3961038961038,286.6428571428571,536.8896103896103,325.6038961038961
labeled-data/37/img0592.png,529.0974025974025,257.42207792207785,431.6948051948051,296.3831168831168,638.1883116883116,292.4870129870129,525.2012987012986,329.5
labeled-data/37/img0610.png,538.8376623376622,290.538961038961,447.2792207792206,327.55194805194805,612.8636363636363,308.07142857142856,529.0974025974025,350.9285714285714
labeled-data/37/img0651.png,585.590909090909,259.37012987012986,466.75974025974017,294.43506493506493,688.8376623376623,288.5909090909091,579.7467532467532,327.55194805194805
labeled-data/37/img0685.png,579.7467532467532,224.3051948051948,470.6558441558441,259.37012987012986,692.7337662337662,269.1103896103896,581.6948051948051,323.65584415584414
