scorer,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns
bodyparts,top,top,left,left,right,right,bottom,bottom
coords,x,y,x,y,x,y,x,y
labeled-data/58/img0026.png,575.8506493506493,269.1103896103896,523.2532467532467,273.0064935064935,626.5,273.0064935064935,575.8506493506493,276.9025974025974
labeled-data/58/img0050.png,612.8636363636363,273.0064935064935,571.9545454545454,280.7987012987013,661.5649350649351,280.7987012987013,610.9155844155844,284.6948051948052
labeled-data/58/img0111.png,601.1753246753246,265.21428571428567,495.9805194805193,294.43506493506493,712.2142857142857,284.6948051948052,601.1753246753246,335.3441558441558
labeled-data/58/img0154.png,618.7077922077922,292.4870129870129,544.6818181818181,300.27922077922074,684.9415584415584,298.33116883116884,616.7597402597402,331.44805194805195
labeled-data/58/img0206.png,614.8116883116883,276.9025974025974,540.7857142857142,276.9025974025974,684.9415584415584,278.8506493506493,608.9675324675325,284.6948051948052
labeled-data/58/img0281.png,622.6038961038961,276.9025974025974,515.4610389610389,296.3831168831168,721.9545454545454,292.4870129870129,612.8636363636363,319.7597402597402
labeled-data/58/img0299.png,632.3441558441558,269.1103896103896,525.2012987012986,300.27922077922074,743.3831168831169,300.27922077922074,632.3441558441558,343.1363636363636
labeled-data/58/img0319.png,642.0844155844155,302.22727272727275,558.3181818181818,304.17532467532465,735.5909090909091,298.33116883116884,638.1883116883116,310.01948051948045
labeled-data/58/img0423.png,645.9805194805194,265.21428571428567,562.2142857142857,269.1103896103896,735.5909090909091,274.9545454545454,645.9805194805194,308.07142857142856
labeled-data/58/img0458.png,610.9155844155844,230.1493506493506,505.72077922077915,253.52597402597405,716.1103896103897,257.42207792207785,610.9155844155844,269.1103896103896
labeled-data/58/img0485.png,618.7077922077922,226.25324675324669,529.0974025974025,257.42207792207785,721.9545454545454,261.31818181818176,614.8116883116883,300.27922077922074
labeled-data/58/img0494.png,632.3441558441558,234.0454545454545,540.7857142857142,274.9545454545454,749.2272727272726,269.1103896103896,638.1883116883116,311.96753246753246
labeled-data/58/img0550.png,669.3571428571428,224.3051948051948,546.62987012987,269.1103896103896,799.8766233766233,251.57792207792204,677.1493506493506,292.4870129870129
labeled-data/58/img0572.png,634.2922077922077,276.9025974025974,566.1103896103896,278.8506493506493,700.525974025974,280.7987012987013,634.2922077922077,282.7467532467532
labeled-data/58/img0596.png,634.2922077922077,265.21428571428567,585.590909090909,273.0064935064935,692.7337662337662,278.8506493506493,634.2922077922077,296.3831168831168
labeled-data/58/img0704.png,677.1493506493506,263.26623376623377,570.0064935064935,276.9025974025974,782.3441558441558,273.0064935064935,679.0974025974026,304.17532467532465
labeled-data/58/img0814.png,638.1883116883116,255.47402597402595,548.577922077922,267.1623376623377,716.1103896103897,259.37012987012986,638.1883116883116,265.21428571428567
labeled-data/58/img0847.png,647.9285714285714,249.62987012987014,562.2142857142857,273.0064935064935,731.6948051948051,276.9025974025974,645.9805194805194,302.22727272727275
labeled-data/58/img0893.png,645.9805194805194,261.31818181818176,568.0584415584415,286.6428571428571,735.5909090909091,288.5909090909091,651.8246753246752,319.7597402597402
labeled-data/58/img0909.png,645.9805194805194,280.7987012987013,589.4870129870129,284.6948051948052,704.4220779220778,288.5909090909091,649.8766233766233,294.43506493506493
