scorer,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns,kmt2ns
bodyparts,top,top,left,left,right,right,bottom,bottom
coords,x,y,x,y,x,y,x,y
labeled-data/92/img0000.png,501.82467532467524,210.66883116883116,443.3831168831167,212.61688311688306,560.2662337662337,204.82467532467524,507.66883116883105,220.40909090909088
labeled-data/92/img0097.png,548.577922077922,165.86363636363637,470.6558441558441,175.6038961038961,649.8766233766233,171.70779220779218,564.1623376623376,210.66883116883116
labeled-data/92/img0160.png,552.4740259740258,167.81168831168827,464.81168831168816,183.3961038961039,649.8766233766233,169.75974025974017,552.4740259740258,210.66883116883116
labeled-data/92/img0212.png,564.1623376623376,165.86363636363637,490.1363636363635,187.2922077922077,681.0454545454545,171.70779220779218,581.6948051948051,222.35714285714278
labeled-data/92/img0254.png,571.9545454545454,171.70779220779218,494.0324675324674,191.18831168831161,682.9935064935065,177.551948051948,581.6948051948051,212.61688311688306
labeled-data/92/img0275.png,556.3701298701297,204.82467532467524,486.2402597402596,202.87662337662334,632.3441558441558,189.24025974025972,556.3701298701297,210.66883116883116
labeled-data/92/img0291.png,546.62987012987,146.38311688311683,488.1883116883116,171.70779220779218,636.2402597402597,165.86363636363637,562.2142857142857,191.18831168831161
labeled-data/92/img0459.png,571.9545454545454,181.4480519480519,499.87662337662323,197.03246753246754,677.1493506493506,191.18831168831161,577.7987012987012,230.1493506493506
labeled-data/92/img0477.png,570.0064935064935,187.2922077922077,519.3571428571428,198.98051948051943,638.1883116883116,197.03246753246754,566.1103896103896,234.0454545454545
labeled-data/92/img0540.png,564.1623376623376,169.75974025974017,495.9805194805193,179.5,638.1883116883116,165.86363636363637,560.2662337662337,187.2922077922077
labeled-data/92/img0592.png,587.538961038961,171.70779220779218,501.82467532467524,189.24025974025972,694.6818181818181,187.2922077922077,587.538961038961,237.9415584415584
labeled-data/92/img0656.png,593.3831168831168,175.6038961038961,494.0324675324674,191.18831168831161,712.2142857142857,179.5,599.2272727272726,222.35714285714278
labeled-data/92/img0713.png,583.6428571428571,189.24025974025972,495.9805194805193,193.13636363636363,692.7337662337662,183.3961038961039,581.6948051948051,230.1493506493506
labeled-data/92/img0796.png,587.538961038961,175.6038961038961,505.72077922077915,185.3441558441558,661.5649350649351,187.2922077922077,585.590909090909,193.13636363636363
labeled-data/92/img0822.png,585.590909090909,156.12337662337654,488.1883116883116,173.65584415584408,708.3181818181819,163.91558441558436,595.3311688311687,206.77272727272725
labeled-data/92/img0859.png,599.2272727272726,152.22727272727263,501.82467532467524,175.6038961038961,721.9545454545454,163.91558441558436,601.1753246753246,204.82467532467524
labeled-data/92/img0867.png,587.538961038961,148.33116883116884,517.4090909090908,181.4480519480519,681.0454545454545,183.3961038961039,589.4870129870129,216.51298701298697
labeled-data/92/img0954.png,614.8116883116883,179.5,560.2662337662337,200.92857142857144,698.5779220779222,202.87662337662334,614.8116883116883,253.52597402597405
labeled-data/92/img0978.png,616.7597402597402,175.6038961038961,529.0974025974025,189.24025974025972,708.3181818181819,179.5,616.7597402597402,202.87662337662334
labeled-data/92/img1025.png,610.9155844155844,177.551948051948,540.7857142857142,187.2922077922077,681.0454545454545,183.3961038961039,610.9155844155844,189.24025974025972
